identifier;title;author;source_date;publication_date;source;type
1962_Kepinski-Antoni_Smutki;Smutki i radości psychoterapeuty;Antoni Kępiński;1992;1962;Rytm życia;scientific
1962_Kepinski-Antoni_Z-psychopatologii;"Z psychopatologii „nadludzi""";Antoni Kępiński;1992;1962;Rytm życia;scientific
1962_Kepinski-Antoni_Zbrodnie;Zbrodnie ludobójstwa;Antoni Kępiński;1992;1962;Rytm życia;scientific
1963_Kepinski-Antoni_No-more;No morę Hiroshima;Antoni Kępiński;1992;1963;Rytm życia;scientific
1963_Kepinski-Antoni_Pro;Pro i contra psychiatrii egzystencjalnej;Antoni Kępiński;1992;1963;Rytm życia;scientific
1963_Kepinski-Antoni_Studia-lekarskie;Studia lekarskie;Antoni Kępiński;1992;1963;Rytm życia;scientific
1964_Kepinski-Antoni_Oswiecimskie;Oświęcimskie refleksje;Antoni Kępiński;1992;1964;Rytm życia;scientific
1965_Kepinski-Antoni_Anus;"„Anus mundi""";Antoni Kępiński;1992;1965;Rytm życia;scientific
1965_Kepinski-Antoni_Filozofia;Filozofia schizofrenii;Antoni Kępiński;1992;1965;Rytm życia;scientific
1965_Kepinski-Antoni_O-psychoterapii;O psychoterapii krytycznie;Antoni Kępiński;1992;1965;Rytm życia;scientific
1966_Kepinski-Antoni_Koszmar;Koszmar;Antoni Kępiński;1992;1966;Rytm życia;scientific
1966_Kepinski-Antoni_Lek;Lęk;Antoni Kępiński;1992;1966;Rytm życia;scientific
1967_Kepinski-Antoni_Psychopatologia;Psychopatologia władzy;Antoni Kępiński;1992;1967;Rytm życia;scientific
1968_Kepinski-Antoni_Rampa;"Rampa; psychopatologia decyzji";Antoni Kępiński;1992;1968;Rytm życia;scientific
1968_Kepinski-Antoni_Rytm;Rytm życia;Antoni Kępiński;1992;1968;Rytm życia;scientific
1969_Kepinski-Antoni_Alkohol;Alkohol;Antoni Kępiński;1992;1961;Rytm życia;scientific
1966_Elzenberg-Henryk_Troska;Troska i myśl;Henryk Elzenberg;2003;1966;Heck;scientific
1970_Kepinski-Antoni_Biologiczny;O biologiczny model w myśleniu psychiatrycznym;Antoni Kępiński;1992;1970;Rytm życia;scientific
1970_Kepinski-Antoni_KZ-syndrom;KZ-syndrom;Antoni Kępiński;1992;1970;Rytm życia;scientific
1970_Kepinski-Antoni_Proba;Próba psychiatrycznej prognozy;Antoni Kępiński;1992;1970;Rytm życia;scientific
1970_Kepinski-Antoni_Spolecznosc;Społeczność terapeutyczna;Antoni Kępiński;1992;1970;Rytm życia;scientific
1970_Tischner-Jozef_Chochoł;Chochoł sarmackiej melancholii;Józef Tischner;2003;1970;Heck;scientific
1971_Kepinski-Antoni_Czlowiek;Człowiek stary i lekarz;Antoni Kępiński;1992;1971;Rytm życia;scientific
1971_Kepinski-Antoni_O-tzw-organicznosci;"O tzw. „organiczności""";Antoni Kępiński;1992;1971;Rytm życia;scientific
1971_Kepinski-Antoni_Pielegniarka;Pielęgniarka psychiatryczna;Antoni Kępiński;1992;1971;Rytm życia;scientific
1972_Kepinski-Antoni_Dulce;Dulce et decorum;Antoni Kępiński;1992;1972;Rytm życia;scientific
1972_Pociej-Bohdan_Historia-pozor;Historia - pozór i rzeczywistość ;Bohdan Pociej;2003;1972;Heck;scientific
1977_Gawronski-Alfred_Ani-scholastyka;Ani scholastyka;Alfred Gawroński;2003;1977;Heck;scientific
